0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0.0023124511853189244,0.21284535313721928,219.6614796448304,0.4617866882594848,0.4603627357868258,1.2732844130581258,-1.2261910207047608,2.747217219404352,3.130795801718327,1.6059058085315951,-22.709630698416525,7.585162530507855,8.988096913076348,0.020296114052668443,0.02056457452845043,1.996443763763255,8.135502003863543,4359.501304691091,429.18574901878566,5343.329300130595,8599.55955703059,0.6133591764467131,0.09929140239012273,6.206786883392834,153.49056300368906,0.0014871835872772251,0.23516438736488096,240.6652186985185,0.4843613620671175,0.48480128456277105,1.2519946501924488,-1.262264800598506,2.654973251680863,2.9925970822064465,1.5859853734479574,18.71637562047112,7.021845416669581,8.294112403080696,0.024763644479459956,0.017276651861759106,1.331337754734223,5.300636544170076,6316.0235540740305,502.5096260418505,7085.649740787043,9308.70568805992,0.7614061246355851,0.07885382109808964,0.5424479278649389,81.05929134515405
0.0022977246382547617,0.2127000847245346,219.504157855391,0.461623949751374,0.4602073554993381,1.2727787611205958,-1.2258427055722338,2.7472314457344322,3.1307071059549023,1.6060681753968962,-22.459411408159074,7.587816925287041,8.991193156056367,0.02029220830725943,0.02055393878911743,1.9969738886852892,8.137674789272467,4361.505679365512,429.2674905247687,5345.208875753369,8601.38561238845,0.6134890171864167,0.09926231501312753,6.202264428040199,153.43917087544207,0.0014821036095864963,0.23526882028400198,240.77467689168606,0.48447415650122183,0.4849098267553614,1.2524917957511612,-1.2627596400419152,2.6549390959269203,2.9925981060482045,1.586039203729997,18.637073657245157,7.0192495755036255,8.290970980518756,0.024768826031015115,0.0172827389454957,1.331337844889292,5.300875004323802,6316.98842984174,502.5758835612836,7086.493374792447,9309.222813662702,0.7614528216690247,0.07885663409948283,0.5415642184959226,81.0385182556499
0.0022829968406004085,0.21255486146651353,219.34688909961858,0.46146125803928983,0.46005201768045795,1.272273374342358,-1.225494587672069,2.747245507713955,3.1306189636190735,1.6062304979839341,-22.20946152710536,7.590469917474316,8.994287989933339,0.0202883009609393,0.02054330925910278,1.9975025053535516,8.139840880431125,4363.505321504916,429.3490941379668,5347.084549660509,8603.209344689994,0.6136185146250541,0.09923329286678664,6.197752585662266,153.387871604711,0.0014770368376325093,0.23537293211459984,240.88380064746192,0.4845865984975228,0.4850180257246464,1.2529874363647067,-1.2632529721161736,2.6549050337712887,2.992599352554489,1.5860929573853195,18.55773021968176,7.0166618562484855,8.287839574728682,0.024773993078171505,0.017288805295406252,1.3313369668619286,5.301109674755124,6317.951535254474,502.64198048139946,7087.335545890563,9309.73884361371,0.7614994517367888,0.07885943169120412,0.5406797480371036,81.0177915319085
0.0022682680035062395,0.2124096842679184,219.18967441266824,0.46129861424502844,0.4598967233388407,1.2717682554056744,-1.2251466680056138,2.7472594052104324,3.1305313716964887,1.6063927725144116,-21.959781861024485,7.593121488687684,8.997381393512114,0.020284392029778067,0.020532686019674513,1.9980296060635345,8.142000234909013,4365.500204317646,429.4305592232548,5348.956300493876,8605.030740291499,0.6137476667790254,0.09920433634292605,6.19325141795213,153.3366658266974,0.0014719834510339789,0.2354767206322536,240.99258763711742,0.4846986856268653,0.48512587912184113,1.2534815644412904,-1.2637447896814007,2.6548710633371515,2.9926008212689834,1.5861466333450331,18.47834540130558,7.014082301033425,8.284718236289967,0.024779145518000104,0.017294850778274338,1.3313351163838325,5.301340538936382,6318.91286183042,502.70791570467657,7088.176247152127,9310.253772580414,0.7615460146344659,0.07886221380503931,0.5397945018139618,80.9971114814254
0.0022535382265501634,0.21226455400866245,219.0325148193533,0.46113601949263827,0.4597414734747767,1.2712634061028856,-1.2247989471770153,2.747273137115686,3.130444325042198,1.6065549953395908,-21.71037365720859,7.595771616388644,9.000473339790009,0.020280481535977703,0.02052206914821659,1.9985551843062566,8.144152821694885,4367.49030270349,429.51188526835045,5350.824107933099,8606.849785988728,0.6138764718378407,0.09917544580568634,6.188760980800994,153.28555418161037,0.0014669437430461765,0.23558018359607064,241.10103551456544,0.4848104154423854,0.48523338458120296,1.253974173575425,-1.26423508682054,2.6548371835655695,2.992602512724677,1.5862002299864797,18.398919753552075,7.011510945440285,8.281607008558751,0.024784283246762857,0.017300875263979713,1.3313322900394151,5.301567585663185,6319.8724015937305,502.77368819625747,7089.015472036189,9310.767595737458,0.7615925102136577,0.07886498038154811,0.5389084617976287,80.97647841392818
0.0022388074855848672,0.21211947157519095,218.87541135291704,0.46097347498412616,0.4595862691735098,1.2707588283070652,-1.2244514264679418,2.747286704045891,3.130357819978135,1.6067171638541675,-21.46123844022522,7.5984202786031005,9.003563803394387,0.020276569504037376,0.020511458731688137,1.9990792365190784,8.14629863098496,4369.475594173306,429.593071845268,5352.687954234064,8608.666470272725,0.6140049281508433,0.09914662163743643,6.184281324255534,153.23453731469993,0.0014619180205229694,0.2356833187486554,241.2091419163214,0.48492178547947273,0.4853405397199861,1.2544652583881408,-1.2647238589740577,2.6548033946727116,2.9926044289499916,1.58625374599337,18.31945390509347,7.008947820111407,8.278505929500385,0.02478940615990896,0.01730687862650795,1.3313284831156746,5.301790801365918,6320.830147197928,502.839297007581,7089.853214449803,9311.28030854657,0.7616389383624288,0.07886773137970106,0.538021609821528,80.9558926413824
0.0022240757780318003,0.21197443795549684,218.7183651434322,0.46081098214152616,0.459431111742665,1.270254524577372,-1.2241041072756933,2.7473001077929693,3.1302718514839944,1.6068792750777219,-21.212376743754362,7.601067449323927,9.00665275463124,0.02027265596396812,0.020500854873201236,1.9996017625023934,8.14843767508706,4371.4560586608095,429.67411866244885,5354.547824021152,8610.480783448469,0.6141330342356216,0.09911786420550321,6.179812492306149,153.18361587627535,0.0014569065176677218,0.2357861238263625,241.31690447184252,0.4850327932700426,0.48544734215206126,1.25495481454952,-1.2652111029901072,2.6547696956824036,2.992606571534179,1.5863071806083027,18.23994825006309,7.006392952132794,8.275415031710233,0.02479451415317396,0.017312860742016472,1.331323692002635,5.30201017963552,6321.786092364062,502.90474129954634,7090.689469336755,9311.791907075925,0.7616852990302627,0.07887046676926189,0.5371339247605604,80.93535447737936
0.002209343148963421,0.21182945424428332,218.56137744566507,0.46064854253741017,0.45927600262349566,1.2697504966041424,-1.2237569920051323,2.747313348397511,3.1301864128180554,1.6070413253942344,-20.96378804905701,7.603713093943424,9.0097401535734,0.020268740951100837,0.020490257684586705,2.000122765807165,8.150569992270793,4373.43167776049,429.755025587932,5356.403702923956,8612.292716441534,0.6142607887702817,0.09908917383351584,6.175354522852419,153.1327905217485,0.001451909461260736,0.23588859659087802,241.42432083541064,0.4851434363872067,0.4855537895302832,1.2554428385202685,-1.265696817111778,2.6547360843732943,2.992608942523124,1.586360533307919,18.16040301193977,7.0038463620136095,8.272334339382601,0.024799607125899726,0.017318821493292464,1.3313179147610452,5.302225720960712,6322.740232025087,502.9700203641366,7091.524232696518,9312.302388271904,0.7617315922417036,0.0788731865251206,0.5362453817608918,80.91486423526982
0.002194609611833992,0.2116845214999624,218.40444949705451,0.4604861577213672,0.4591209432170204,1.26924674512476,-1.2234100838869135,2.7473264242125857,3.1301014969899854,1.6072033112794972,-20.715471958488834,7.606357173604707,9.012825955094025,0.020264824503361808,0.020479667272390673,2.0006422511169597,8.152695626860295,4375.402435021107,429.83579262832285,5358.25557742192,8614.102260354768,0.6143881906070473,0.09906055081226603,6.170907448054344,153.08206191165243,0.0014469271372717345,0.23599073480033747,241.5313886570165,0.485253712407542,0.48565987950960604,1.2559293279353656,-1.26618100092342,2.6547025592785043,2.9926115451210746,1.5864138034339883,18.080818798039534,7.001308064069106,8.26926386979637,0.02480468497776377,0.017324760772431964,1.3313111493573913,5.302437421420232,6323.692562531521,503.0351335749452,7092.357501760835,9312.811749898485,0.7617778180872878,0.07887589064173328,0.5353559546148842,80.89442223002943
0.0021798750616287585,0.21153964091664434,218.2475826901136,0.46032382940603045,0.45896593507037103,1.2687432714657987,-1.223063386504587,2.747339333822195,3.1300170970815784,1.6073652299630852,-20.467428497496353,7.608999648157481,9.015910112616098,0.020260906666735738,0.020469083741982124,2.0011602201599055,8.154814596885451,4377.368316028,429.91641992539854,5360.1034355590755,8615.909407052197,0.6145152387748597,0.0990319954036037,6.16647129473702,153.03143071167506,0.0014419597403152245,0.23609253619890042,241.63810557181876,0.4853636188952624,0.48576560973253013,1.2564142816466026,-1.266663655303396,2.6546691191008245,2.992614383026493,1.5864669911057743,18.001196176659313,6.998778065122222,8.266203631396117,0.02480974760765777,0.017330678482507137,1.3313033931256033,5.302645271192589,6324.643081657637,503.1000803918166,7093.189274999558,9313.319990621378,0.7618239767233967,0.07887857913714426,0.534465617049399,80.8740287788828
